Task,Description,Success Rate (%),Future lpips,Future num_future_frames,Future psnr,Future ssim,Future wavelet_hh_mse,Future wavelet_high_mse,Future wavelet_hl_mse,Future wavelet_lh_mse,Future wavelet_ll_mse,Future wavelet_temporal_high_mse,Future wavelet_temporal_low_mse,Future gfvd
libero_spatial_0,pick up the black bowl between the plate and the ramekin and place it on the plate,100.0,0.11536609203155553,1.95,24.18903617177691,0.8654202305844851,0.0003390947120351484,0.0012449139134765746,0.0016634253480463355,0.00173222168034824,0.014076446027528227,0.004208264689701277,0.0048319937881647745,106.30981566696096
libero_spatial_1,pick up the black bowl next to the ramekin and place it on the plate,100.0,0.0938093541664156,1.946212121212121,26.635081304781362,0.9021020285469113,0.0002755338107354791,0.0008049040643145234,0.0011061256285404052,0.0010330527536676858,0.007475599342159871,0.0019286440412344577,0.002842206965010105,56.49733885397029
libero_spatial_2,pick up the black bowl from table center and place it on the plate,100.0,0.0965240270892779,1.95,25.823209160698788,0.8874178270498911,0.0003179029350576457,0.0010242067262502303,0.001455168602988124,0.0012995486407049207,0.008972225089350508,0.002570387796861016,0.003528109294388236,73.02697162519254
libero_spatial_3,pick up the black bowl on the cookie box and place it on the plate,100.0,0.10657919646344252,1.9555555555555557,25.433689488304985,0.8801268344124159,0.00033267275313038326,0.001058412730897005,0.0013933665901681202,0.0014491988493925117,0.011492070279847314,0.0026893564165220594,0.004666369459300768,87.48390190017776
libero_spatial_4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,100.0,0.11653070831649648,1.9916666666666667,24.839670760703807,0.8616741639264536,0.0003597757171146207,0.0010528227649762197,0.0014955612695406874,0.0013031313082733516,0.013471273832918105,0.0038190746402567677,0.004569217948114666,70.30582266373135
libero_spatial_5,pick up the black bowl on the ramekin and place it on the plate,100.0,0.1056850663986471,1.9599999999999997,25.617584217919237,0.8807763124174542,0.00035907024504720336,0.0010065975509308002,0.0013560201575617407,0.0013047022501834564,0.009337201529803376,0.0026012384894097016,0.0034697277038099445,96.66899402927987
libero_spatial_6,pick up the black bowl next to the cookie box and place it on the plate,100.0,0.10373438453809783,1.9154545454545455,26.098769487901166,0.8921856318278747,0.0002864210836890958,0.000911322979747748,0.0012562027615918355,0.001191345093962313,0.008736313546965408,0.0023237908358633937,0.003348237548618473,69.4764078943502
libero_spatial_7,pick up the black bowl on the stove and place it on the plate,100.0,0.10754302142921723,1.9825757575757579,25.18599440112258,0.8599319541093076,0.0003230855867569158,0.0010888003202052634,0.0015611994228851415,0.0013821159509737327,0.010915099519876424,0.0028129474351104968,0.004279548694788845,63.64451825495814
libero_spatial_8,pick up the black bowl next to the plate and place it on the plate,100.0,0.11073328879972297,1.9599999999999997,24.75726617389255,0.8703023087978364,0.0003417787405972679,0.0011365109573859998,0.0016047954157693313,0.0014629587157914,0.012900190183685887,0.003598687567153118,0.004619110281217016,77.7345858656776
libero_spatial_9,pick up the black bowl on the wooden cabinet and place it on the plate,100.0,0.10558466650545598,1.9416666666666669,25.752283732096355,0.8861829216281573,0.0002659698566276348,0.0008555457207371041,0.0011911555853051444,0.001109511720278533,0.010197341929112251,0.0027508614643011247,0.003730120574773261,57.83276128429042
